西元年份,公司代碼,公司簡稱,欄位編號,欄位名稱,欄位數值,欄位單位,補充說明,參考頁數,處理時間
2024,1440,臺南紡織,69,排放水量,"369,470.00",噸,"總排水量461.71百萬公升，但表格中2024年欄位寫369.47百萬公升。依欄位對應應為369.47百萬公升 = 369,470噸。",p.68,2026-05-04
2024,1440,臺南紡織,70,耗用水量,"235,680.00",噸,"總耗水量235.68百萬公升 = 235,680噸。",p.68,2026-05-04
2024,1773,勝一化工,1,是否承諾淨零排放／碳中和,向2030 年廠內減排 30% 及 2050 年淨零的目標邁進,NA,報告書中明確提及淨零目標與時程。,"p.5, p.20",2026-05-04
2024,1773,勝一化工,2,預計達成淨零排放／碳中和年份,2050,NA,報告書中明確提及2050年達成淨零排放。,"p.5, p.20",2026-05-04
2024,1773,勝一化工,3,是否設定中期溫室氣體絕對減量目標,TRUE,NA,設定有2030年中期減量目標。,p.20,2026-05-04
2024,1773,勝一化工,4,中期減量目標年設定,2030,NA,中期減量目標設定於2030年。,p.20,2026-05-04
2024,1773,勝一化工,5,中期溫室氣體絕對減量目標值（百分比）,30,NA,設定2030年廠內減排30%。,p.20,2026-05-04
2024,1773,勝一化工,6,中期減量基準年設定,2022,NA,減量目標之基準年設定為2022年。,p.20,2026-05-04
2024,1773,勝一化工,7,中期減量基準年排放量,NA,NA,報告書未明確揭露2022基準年的絕對排放量數值，僅提供2024年之數據以及減量百分比目標。,NA,2026-05-04
2024,1773,勝一化工,8,中期目標是否取得SBT認證,FALSE,NA,報告書未提及取得SBT認證。,NA,2026-05-04
2024,1773,勝一化工,9,範疇一/類別一（值）,"56,228.87",公噸CO2e,數據來自p.49表格「直接排放 (範疇一)」，加總永安廠、永安二廠、前鎮廠及洲際儲運中心之數值 (25032.6101+30758.4481+1.0771+436.7385)。,p.49,2026-05-04
2024,1773,勝一化工,10,範疇二/類別二（值）,"10,803.40",公噸CO2e,數據來自p.49表格「間接排放 (範疇二)」，加總各廠區數值 (3644.9652+4878.0364+66.8844+2213.5137)。,p.49,2026-05-04
2024,1773,勝一化工,11,範疇三（值）,"448,964.30",公噸CO2e,數據來自p.49表格「其他間接排放 (範疇三)」，加總各廠區數值 (179167.9552+268982.2679+41.0199+773.0542)。,p.49,2026-05-04
2024,1773,勝一化工,12,類別三（值）,NA,公噸CO2e,報告書僅揭露範疇三總量，未細分ISO類別數值。,p.49,2026-05-04
2024,1773,勝一化工,13,類別四（值）,NA,公噸CO2e,報告書僅揭露範疇三總量，未細分ISO類別數值。,p.49,2026-05-04
2024,1773,勝一化工,14,類別五（值）,NA,公噸CO2e,報告書僅揭露範疇三總量，未細分ISO類別數值。,p.49,2026-05-04
2024,1773,勝一化工,15,類別六（值）,NA,公噸CO2e,報告書僅揭露範疇三總量，未細分ISO類別數值。,p.49,2026-05-04
2024,1773,勝一化工,16,Scope 3 類別 1 (購買商品或服務),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,17,Scope 3 類別 2 (資本商品),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,18,Scope 3 類別 3 (燃料與能源相關活動),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,19,Scope 3 類別 4 (上游運輸和配送),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,20,Scope 3 類別 5 (營運廢棄物),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,21,Scope 3 類別 6 (商務旅行),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,22,Scope 3 類別 7 (員工通勤),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,23,Scope 3 類別 8 (上游租賃資產),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,24,Scope 3 類別 9 (下游運輸和配送),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,25,Scope 3 類別 10 (銷售產品的加工),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,26,Scope 3 類別 11 (使用銷售產品),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,27,Scope 3 類別 12 (銷售產品廢棄處理),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,28,Scope 3 類別 13 (下游租賃資產),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,29,Scope 3 類別 14 (特許經營),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,30,Scope 3 類別 15 (投資),NA,公噸CO2e,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,31,是否揭露近三年溫室氣體排放資料,FALSE,NA,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,32,是否設定範疇三減量目標,FALSE,NA,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,33,範疇三減量目標實際作為,NA,NA,報告書未依GHG Protocol分類揭露範疇三細項數值。,NA,2026-05-04
2024,1773,勝一化工,34,2024年度總能源使用量,"1,075,684,000.00",百萬焦耳（MJ）,"數據來自p.48表格「總量」1,075,684 GJ，換算為MJ (x1000)。",p.48,2026-05-04
2024,1773,勝一化工,35,2023年度總能源使用量,NA,NA,報告書p.47-48主要揭露2024年能源總量，未提供2023年絕對總用量數據。,NA,2026-05-04
2024,1773,勝一化工,36,2022年度總能源使用量,NA,NA,報告書未提供2022年能源總使用量數據。,NA,2026-05-04
2024,1773,勝一化工,37,是否揭露各項能源使用細項,TRUE,NA,p.47表格詳細列出電力、天然氣、柴油等使用量。,p.47,2026-05-04
2024,1773,勝一化工,38,2024年度使用的各種能源項目,電力: 22596933 度; 天然氣: 26259702 M3; 柴油: 135.65 KL;,NA,"數據來自p.47表格各廠區加總。電力(7,689,800+10,291,216+135,120+4,480,797); 天然氣(11,764,706+14,494,996); 柴油(135.65)。",p.47,2026-05-04
2024,1773,勝一化工,39,燃煤使用量,0,公噸,能源使用列表中無燃煤項目。,p.47,2026-05-04
2024,1773,勝一化工,40,燃煤淘汰計劃,不適用,NA,公司不使用燃煤。,NA,2026-05-04
2024,1773,勝一化工,41,化石燃料轉型計劃,汰換重油鍋爐改為天然氣、導入生質蒸氣、建置太陽能發電,NA,說明化石燃料替代與轉型計畫。,"p.39, p.42",2026-05-04
2024,1773,勝一化工,42,當年度總用電量,"22,596,933.00",度（KWh）,數據來自p.47表格各廠區電力使用量加總。,p.47,2026-05-04
2024,1773,勝一化工,43,再生能源使用佔總發電量（百分比）,17.70%,NA,"數據來自p.12「採購綠電400萬度」，計算佔總用電量比例 (4,000,000 / 22,596,933)。自發電力(p.48)已全數出售予台電，故不計入使用。","p.12, p.47",2026-05-04
2024,1773,勝一化工,44,再生能源裝置容量,49.6,瓩（KW）,廠內設置49.6kw太陽光電發電系統。,"p.8, p.12",2026-05-04
2024,1773,勝一化工,45,再生能源使用來源（自發自用、購電協議、再生能源憑證）,主要透過採購綠電(p.12)；自建太陽能發電全數出售(p.48)。,NA,主要透過採購綠電(p.12)；自建太陽能發電全數出售(p.48)。,"p.12, p.48",2026-05-04
2024,1773,勝一化工,46,是否達成政府用電大戶再生能源建置義務,TRUE,NA,p.12提及「達永安一、二廠20%用電佔比」，高於法規要求的10%。,p.12,2026-05-04
2024,1773,勝一化工,47,是否取得RE100認證,FALSE,NA,報告書未提及取得RE100認證。,NA,2026-05-04
2024,1773,勝一化工,48,是否設定再生能源使用目標,FALSE,NA,未明確設定全公司再生能源使用率的長期具體目標（如：20XX年達XX%），僅有當年度採購實績。,NA,2026-05-04
2024,1773,勝一化工,49,再生能源目標年設定,NA,NA,未設定明確再生能源目標年。,NA,2026-05-04
2024,1773,勝一化工,50,再生能源目標值（百分比）,NA,NA,未設定明確再生能源目標值。,NA,2026-05-04
2024,1773,勝一化工,51,是否設定節能目標,FALSE,NA,報告書提及「綜合成效符合能源管理法要求的 1%」。,p.48,2026-05-04
2024,1773,勝一化工,52,節能目標年設定,NA,NA,依據能源管理法之年度目標。,p.48,2026-05-04
2024,1773,勝一化工,53,節能目標值（百分比）,NA,NA,符合能源管理法要求的1%。,p.48,2026-05-04
2024,1773,勝一化工,54,節電目標值設定（百分比）,NA,NA,,NA,2026-05-04
2024,1773,勝一化工,55,是否說明關鍵減量策略,TRUE,NA,整理自報告書中提及的減碳策略。,"p.39, p.42",2026-05-04
2024,1773,勝一化工,56,是否生產支持轉型至低碳經濟之產品/服務,TRUE,NA,生產電子級溶劑及回收再生溶劑，屬於綠色環保產品。,"p.5, p.39",2026-05-04
2024,1773,勝一化工,57,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,NA,NA,報告書雖提及綠色採購金額，但未明確揭露低碳產品之具體營收金額或佔比。,NA,2026-05-04
2024,1773,勝一化工,58,失能傷害頻率(LTIFR),0,NA,數據來自p.74，失能傷害頻率(FR)為0。,p.74,2026-05-04
2024,1773,勝一化工,59,職業傷害件數,無,NA,依據p.72「職災件數為 0 件」及p.74統計表推斷。,"p.72, p.74",2026-05-04
2024,1773,勝一化工,60,損失工作日數,0,NA,失能傷害嚴重率(SR)為0，故損失日數為0。,p.74,2026-05-04
2024,1773,勝一化工,61,重大職業安全意外事件,無,NA,p.72提及「2024年未發生職業災害」。,p.72,2026-05-04
2024,1773,勝一化工,62,勞動法規違規與裁罰,無,NA,p.64提及「報導期間內違反法規事件為0件」。,p.64,2026-05-04
2024,1773,勝一化工,63,政府補貼或獎勵,"11,112,000.00",元,數據來自p.29「近五年研究發展投資抵減稅額統計」。,p.29,2026-05-04
2024,1773,勝一化工,64,取水量-自來水,"417,840.00",噸,數據來自p.58表格2024年「自來水用量」各廠區加總 (236.71+140.59+0.89+39.65 = 417.84百萬公升)。1百萬公升=1000噸。,p.58,2026-05-04
2024,1773,勝一化工,65,取水量-地表水,0,噸,報告書p.58表格未列出地表水取用量，註釋提及調撥水但表格顯示為0。,p.58,2026-05-04
2024,1773,勝一化工,66,取水量-地下水,0,噸,報告書p.58表格未列出地下水取用量。,p.58,2026-05-04
2024,1773,勝一化工,67,取水量-其他來源（海水、冷凝水、雨水、再生水）,0,噸,報告書p.58表格中「回收水用量」顯示為0.00。,p.58,2026-05-04
2024,1773,勝一化工,68,回收水量,0,噸,報告書p.58表格中「回收水用量」顯示為0.00。,p.58,2026-05-04
2024,1773,勝一化工,69,排放水量,"122,610.00",噸,數據來自p.58表格2024年「廢水排放量」各廠區加總 (80.60+42.01+0+0 = 122.61百萬公升)。1百萬公升=1000噸。,p.58,2026-05-04
2024,1773,勝一化工,70,耗用水量,"295,230.00",噸,數據來自p.58表格2024年「耗水量」各廠區加總 (156.11+98.58+0.89+39.65 = 295.23百萬公升)。1百萬公升=1000噸。,p.58,2026-05-04
2024,1310,台灣苯乙烯工業,1,是否承諾淨零排放／碳中和,積極響應台灣 2050 淨零排放政策，落實綠色永續目標。,NA,報告書中董事長的話及氣候變遷章節均提及此承諾。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,2,預計達成淨零排放／碳中和年份,2050,NA,承諾於2050年達成淨零排放。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,3,是否設定中期溫室氣體絕對減量目標,TRUE,NA,設定有2025年與2030年的減量目標。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,4,中期減量目標年設定,2030,NA,設定2030年為中期目標年（減量30%）。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,5,中期溫室氣體絕對減量目標值（百分比）,0.3,NA,2030年溫室氣體減量目標為30%。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,6,中期減量基準年設定,2018,NA,設定以2018年為基準年。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,7,中期減量基準年排放量,,公噸CO2e,報告書提及以2018年為基準年，但未明確揭露2018年的絕對排放數值，僅呈現2022-2024年數據。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,8,中期目標是否取得SBT認證,FALSE,NA,報告書未提及取得SBT認證。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,9,範疇一/類別一（值）,"246,626.01",公噸CO2e,2024年範疇一排放量（高雄廠）。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,10,範疇二/類別二（值）,"28,866.10",公噸CO2e,2024年範疇二排放量（高雄廠，能源間接）。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,11,範疇三（值）,"473,564.64",公噸CO2e,"報告書附錄5查證聲明書中類別4（473,564.6360）與類別3、5、6（N.A. or N.S.）之總和。主要為購入原料之排放。",NA,2026-05-04
2024,1310,台灣苯乙烯工業,12,類別三（值）,NA,公噸CO2e,查證聲明書顯示類別3為N.S. (Non-significant) 或 N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,13,類別四（值）,"473,564.64",公噸CO2e,查證聲明書顯示類別4（組織使用的產品）數值。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,14,類別五（值）,NA,公噸CO2e,查證聲明書顯示類別5為N.S. 或 N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,15,類別六（值）,NA,公噸CO2e,查證聲明書顯示類別6為N.S. 或 N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,16,Scope 3 類別 1 (購買商品或服務),"473,471.92",公噸CO2e,查證聲明書中ISO類別4.1「購入貨物之排放」（主原料苯及乙烯及能源上游）。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,17,Scope 3 類別 2 (資本商品),NA,公噸CO2e,查證聲明書標示為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,18,Scope 3 類別 3 (燃料與能源相關活動),NA,公噸CO2e,查證聲明書中ISO類別4.1已包含能源上游排放。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,19,Scope 3 類別 4 (上游運輸和配送),NA,公噸CO2e,查證聲明書標示ISO類別3.1為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,20,Scope 3 類別 5 (營運廢棄物),92.72,公噸CO2e,查證聲明書中ISO類別4.3「固體及液體廢棄物處置之排放」。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,21,Scope 3 類別 6 (商務旅行),NA,公噸CO2e,查證聲明書標示ISO類別3.5為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,22,Scope 3 類別 7 (員工通勤),NA,公噸CO2e,查證聲明書標示ISO類別3.3為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,23,Scope 3 類別 8 (上游租賃資產),NA,公噸CO2e,查證聲明書標示ISO類別4.4為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,24,Scope 3 類別 9 (下游運輸和配送),NA,公噸CO2e,查證聲明書標示ISO類別3.2為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,25,Scope 3 類別 10 (銷售產品的加工),NA,公噸CO2e,報告書未揭露此類別數據。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,26,Scope 3 類別 11 (使用銷售產品),NA,公噸CO2e,查證聲明書標示ISO類別5.1為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,27,Scope 3 類別 12 (銷售產品廢棄處理),NA,公噸CO2e,查證聲明書標示ISO類別5.3為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,28,Scope 3 類別 13 (下游租賃資產),NA,公噸CO2e,查證聲明書標示ISO類別5.2為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,29,Scope 3 類別 14 (特許經營),NA,公噸CO2e,報告書未揭露此類別數據。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,30,Scope 3 類別 15 (投資),NA,公噸CO2e,查證聲明書標示ISO類別5.4為 N.S. / N.A.。,NA,2026-05-04
2024,1310,台灣苯乙烯工業,31,是否揭露近三年溫室氣體排放資料,TRUE,NA,報告書p.38揭露2022-2024年溫室氣體排放統計。,NA,2026-05-04
